transaction_id,standardized_lender_name,standardized_lender_type,lender_geography,lender_core_type,lender_profit_orientation,transaction_primary_class,recipient,recipient_region,commitment_year,involving_multilateral
Pan American Energy-Argentina-2019-06-25,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2019,No
Pan American Energy-Argentina-2019-06-25,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,BROWN,Argentina,America,2019,No
Pan American Energy-Argentina-2019-06-25,JPMorgan,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2019,No
Aeropuertos Argentina 2000 S.A. (AA2000)-Argentina-2019-08-09,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Argentina,America,2019,No
Aeropuertos Argentina 2000 S.A. (AA2000)-Argentina-2019-08-09,Banco de Galicia y Buenos Aires,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Argentina,America,2019,No
Aeropuertos Argentina 2000 S.A. (AA2000)-Argentina-2019-08-09,Banco Santander Río,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Argentina,America,2019,No
Aeropuertos Argentina 2000 S.A. (AA2000)-Argentina-2019-08-09,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Argentina,America,2019,No
CCA Green B S.A.-Argentina-2019-04-29,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Argentina,America,2019,No
CCA Green B S.A.-Argentina-2019-04-29,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Argentina,America,2019,No
Compañía General de Combustibles S.A. (CGC)-Argentina-2019-05-21,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Argentina,America,2019,No
Compañía General de Combustibles S.A. (CGC)-Argentina-2019-05-21,Banco de Galicia and Buenos Aires S.A.U,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2019,No
Compañía General de Combustibles S.A. (CGC)-Argentina-2019-05-21,Banco Santander Río,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2019,No
Compañía General de Combustibles S.A. (CGC)-Argentina-2019-05-21,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2019,No
"PEACE Cable International Network Co., Ltd.-Asia, regional-2019-01-01",Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Asia, regional",Asia,2019,No
"PEACE Cable International Network Co., Ltd.-Asia, regional-2019-01-01",CITIC,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,NEUTRAL,"Asia, regional",Asia,2019,No
"PEACE Cable International Network Co., Ltd.-Asia, regional-2019-01-01",China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Asia, regional",Asia,2019,No
International Bank of Azerbaijan-Azerbaijan-2019-01-01,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Azerbaijan,Asia,2019,No
International Bank of Azerbaijan-Azerbaijan-2019-01-01,China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Azerbaijan,Asia,2019,No
State Oil Company of the Azerbaijan Republic (SOCAR)-Azerbaijan-2019-09-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Azerbaijan,Asia,2019,No
State Oil Company of the Azerbaijan Republic (SOCAR)-Azerbaijan-2019-09-01,Commercial Bank of Dubai,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Azerbaijan,Asia,2019,No
State Oil Company of the Azerbaijan Republic (SOCAR)-Azerbaijan-2019-09-01,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Azerbaijan,Asia,2019,No
State Oil Company of the Azerbaijan Republic (SOCAR)-Azerbaijan-2019-09-01,SG Corporate & Investment Banking,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Azerbaijan,Asia,2019,No
State Oil Company of the Azerbaijan Republic (SOCAR)-Azerbaijan-2019-09-01,UniCredit,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Azerbaijan,Asia,2019,No
State Oil Company of the Azerbaijan Republic (SOCAR)-Azerbaijan-2019-09-01,Union de Banques Arabes et Francaises,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Azerbaijan,Asia,2019,No
The First Dhaka Elevated Expressway Company (FDEE)-Bangladesh-2019-03-30,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Bangladesh,Asia,2019,No
The First Dhaka Elevated Expressway Company (FDEE)-Bangladesh-2019-03-30,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Bangladesh,Asia,2019,No
Government of Benin-Benin-2019-01-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Benin,Africa,2019,No
Government of Benin-Benin-2019-01-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Benin,Africa,2019,No
Government of Benin-Benin-2019-12-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Benin,Africa,2019,No
Government of Benin-Benin-2019-01-18,People's Bank of China,Chinese Government Agency,Chinese,Government Agency,Policy Driven,NEUTRAL,Benin,Africa,2019,No
Government of Benin-Benin-2019-01-18,African Development Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,NEUTRAL,Benin,Africa,2019,No
Klabin S.A.-Brazil-2019-10-31,People's Bank of China,Chinese Government Agency,Chinese,Government Agency,Policy Driven,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Banco Santander,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Brazilian Development Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Rabobank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Finnvera,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Inter-American Development Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Japan International Cooperation Agency,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,KEB Hana Bank of Korea,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Klabin S.A.-Brazil-2019-10-31,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,BBVA,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Banco Santander,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Bank of America,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Scotiabank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Credit Suisse,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Goldman Sachs,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Intesa Sanpaolo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,JPMorgan,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Petrobras Global Trading B.V. (PGT BV)-Brazil-2019-03-27,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Banco de Occidente,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,BHD International Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Bradesco BAC Florida Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,CaixaBank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Inter-American Development Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Itau,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Banco Daycoval S.A.-Brazil-2019-12-01,Wells Fargo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Banco do Brasil,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Bank of America,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Bank of Montreal,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Scotiabank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Barclays,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,JPMorgan,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Royal Bank of Canada,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Vale of Brazil-Brazil-2019-12-01,TD Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2019,No
Government of Burkina Faso-Burkina Faso-2019-06-20,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Burkina Faso,Africa,2019,No
Government of Burkina Faso-Burkina Faso-2019-06-20,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Burkina Faso,Africa,2019,No
Cambodian PPSHV Expressway Co Ltd.-Cambodia-2019-04-22,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Cambodia,Asia,2019,No
Cambodian PPSHV Expressway Co Ltd.-Cambodia-2019-04-22,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Cambodia,Asia,2019,No
Cambodian PPSHV Expressway Co Ltd.-Cambodia-2019-04-22,China Road & Bridge Corporation,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,NEUTRAL,Cambodia,Asia,2019,No
PESTECH (Cambodia) PLC-Cambodia-2019-03-25,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Cambodia,Asia,2019,No
Ameris Capital AGF-Chile-2019-08-07,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Chile,America,2019,No
Ameris Capital AGF-Chile-2019-08-07,Agricultural Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Chile,America,2019,No
Ameris Capital AGF-Chile-2019-08-07,Industrial Bank of Korea,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,Chile,America,2019,No
Hidroelectrica La Higuera-Chile-2019-02-28,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREEN,Chile,America,2019,No
Hidroelectrica La Higuera-Chile-2019-02-28,DNB,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREEN,Chile,America,2019,No
Hidroelectrica La Higuera-Chile-2019-02-28,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREEN,Chile,America,2019,No
Hidroelectrica La Higuera-Chile-2019-02-28,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREEN,Chile,America,2019,No
Minera Los Pelambres-Chile-2019-04-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Chile,America,2019,No
Minera Los Pelambres-Chile-2019-04-01,Scotiabank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Chile,America,2019,No
Minera Los Pelambres-Chile-2019-04-01,Export Development Canada,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,Chile,America,2019,No
Minera Los Pelambres-Chile-2019-04-01,Japan Bank for International Corporation,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREY,Chile,America,2019,No
Minera Los Pelambres-Chile-2019-04-01,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Chile,America,2019,No
Minera Los Pelambres-Chile-2019-04-01,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Chile,America,2019,No
Food Investment SpA-Chile-2019-06-05,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Chile,America,2019,No
Food Investment SpA-Chile-2019-06-05,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,NEUTRAL,Chile,America,2019,No
Food Investment SpA-Chile-2019-06-05,Tai Fung Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Chile,America,2019,No
Autopistas Urabá S.A-Colombia-2019-06-24,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Colombia,America,2019,No
Autopistas Urabá S.A-Colombia-2019-06-24,Financiera de Desarrollo Nacional,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Autopistas Urabá S.A-Colombia-2019-06-24,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Autopistas Urabá S.A-Colombia-2019-07-24,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Colombia,America,2019,No
Autopistas Urabá S.A-Colombia-2019-07-24,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Banco Santander,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Instituto de Credito Oficial Espana,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,JPMorgan,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Metropolitan Life Insurance,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Overseas Investment Corporation,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Colombia,America,2019,No
Concesionaria Vial Unión del Sur S.A.S.-Colombia-2019-07-19,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Colombia,America,2019,No
Government of Côte d'Ivoire (Ivory Coast)-Côte d’Ivoire-2019-12-27,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Cote d'Ivoire,Africa,2019,No
Government of Côte d'Ivoire (Ivory Coast)-Côte d’Ivoire-2019-12-27,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Cote d'Ivoire,Africa,2019,No
