transaction_id,total_observations,green_count,brown_count,grey_count,neutral_count,total_amount_billions,pct_green,pct_brown,pct_grey,pct_neutral,has_green_and_brown,is_uniform,dominant_class,transaction_class
Government of Cambodia-Cambodia-2011-10-16,1,0,0,0,1,0.0153735022667659,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mali-Mali-2015-05-06,1,0,0,0,1,0.015373494355163398,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Democratic Republic of Congo-Congo - Kinshasa-2007-01-01,2,0,0,0,2,0.015358454865244299,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sudan-Sudan-2008-04-14,1,0,0,0,1,0.0153552993400385,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2017-04-30,1,0,0,0,1,0.0153475776922799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of the Kingdom of Tonga-Tonga-2012-04-19,1,0,0,0,1,0.0153413689509913,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Pakistan-Pakistan-2006-11-24,1,0,0,0,1,0.0152924238769028,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Bank for Foreign Economic Activity of the Republic of Uzbekistan (NBU)-Uzbekistan-2007-01-01,1,0,0,1,0,0.015274854978494502,0,0,100,0,FALSE,TRUE,GREY,GREY
King Deer Cashmere Co Ltd-Madagascar-2012-01-01,1,0,0,0,1,0.015263606253035899,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Argentina Ministry of Productive Development-Argentina-2021-03-12,2,0,0,0,2,0.01525872949095498,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Pakistan-Pakistan-2018-08-09,1,0,0,0,1,0.0152578964703014,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Bank of India (BOI)-India-2008-05-06,1,0,0,0,1,0.015245859219490501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Guinea-Guinea-2008-01-01,4,0,0,0,4,0.015245859219490501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Liberia-Liberia-2008-12-24,1,0,0,0,1,0.015245859219490501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Vanuatu-Vanuatu-2008-01-01,1,0,0,0,1,0.015245859219490501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Indosat Tbk-Indonesia-2008-06-12,1,0,0,0,1,0.015245859219490501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Vedanta Resources-India-2008-08-01,1,0,1,0,0,0.015245859219490501,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Benin-Benin-2011-09-20,1,0,0,0,1,0.0152199740790751,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mauritania-Mauritania-2011-08-03,1,0,0,0,1,0.0152199740790751,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ukraine-Ukraine-2011-06-20,1,0,0,0,1,0.0152199740790751,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Texhong Galaxy Technology Limited-Vietnam-2016-04-20,1,0,0,0,1,0.015202858045115201,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Kyrgyzstan-Kyrgyzstan-2001-01-01,1,0,0,0,1,0.015189636675173,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Togo Ministry of Primary and Secondary Education and Literacy-Togo-2011-01-01,1,0,0,0,1,0.0151438742086797,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mauritania-Mauritania-2021-01-02,1,0,0,0,1,0.0151370851370851,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
University of Nairobi-Kenya-2014-01-01,1,0,0,0,1,0.0151056678237993,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Suntime International Economic and Technical Cooperation (Group) Co., Ltd.-Cuba-2016-01-01",1,0,0,0,1,0.015104194145469799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mongolia-Mongolia-2002-06-01,1,1,0,0,0,0.015098762642234899,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Morocco-Morocco-2002-10-01,1,0,0,0,1,0.015098762642234899,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of North Macedonia-North Macedonia-2002-04-25,1,0,0,0,1,0.015098762642234899,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cabo Verde-Cape Verde-2001-07-12,1,0,0,0,1,0.015098498855121899,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Development Bank of Jamaica (DBJ)-Jamaica-2009-02-12,1,0,0,0,1,0.015092562990919501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Angola-Angola-2001-05-23,1,0,0,0,1,0.015087226604479802,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Namibia-Namibia-2016-01-01,3,0,0,0,3,0.015084647541281599,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mali-Mali-2021-01-01,2,0,0,0,2,0.0150336,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Viet Nam-Vietnam-2003-11-16,1,0,0,0,1,0.015023844274099,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Lafarge Cement WAPCO Nigeria Plc-Nigeria-2009-05-26,1,0,1,0,0,0.015020100482747899,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Indonesia-Indonesia-2012-01-01,2,0,0,0,2,0.0150089588117107,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mauritania-Mauritania-2017-03-23,2,0,0,0,2,0.0150010777344574,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Equatorial Guinea-Equatorial Guinea-2002-01-01,1,0,0,0,1,0.0149967294120219,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Guinea-Guinea-2002-01-01,1,0,0,0,1,0.0149967294120219,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Lebanese Council for Development and Reconstruction (CDR)-Lebanon-2002-12-31,2,0,0,0,2,0.01499672941202185,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Chinese-Armenian Friendship School-Armenia-2014-11-21,1,0,0,0,1,0.0149852514230783,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cuba-Cuba-2017-10-25,3,0,0,0,3,0.014980396041272569,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Zimbabwe Electricity Supply Authority (ZESA)-Zimbabwe-2003-06-28,1,0,0,1,0,0.014957772414847801,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Mauritius-Mauritius-2016-11-07,1,0,0,0,1,0.0149516699416275,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Industrial Development Corporation of Zimbabwe Ltd.-Zimbabwe-2000-01-19,1,0,1,0,0,0.0149427230348992,0,100,0,0,FALSE,TRUE,BROWN,BROWN
"African Union Commission-Africa, regional-2012-11-07",1,0,0,0,1,0.014889112168862101,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Rwanda-Rwanda-2012-01-01,1,0,0,0,1,0.014889112168862101,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Afghanistan-Afghanistan-2011-01-01,1,0,0,0,1,0.014858499694697101,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Zhanatas Wind-Power Station LLP-Kazakhstan-2020-10-14,1,1,0,0,0,0.0148539321317524,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Total Access Communication (DTAC)-Thailand-2006-09-26,2,0,0,0,2,0.014840353763719309,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ethiopia-Ethiopia-2010-01-11,2,1,0,0,1,0.014797162765863611,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Government of the Philippines-Philippines-2018-01-01,10,1,0,0,9,0.014780915784105465,10,0,0,90,FALSE,FALSE,NEUTRAL,GREEN
Cote d'Ivoire Ministry of Health and Public Hygiene-Côte d’Ivoire-2021-09-17,1,0,0,0,1,0.0147312,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Comoros-Comoros-2019-06-15,1,0,0,0,1,0.014722780796865599,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Myanmar (Burma)-Myanmar-2003-01-07,2,1,0,0,1,0.01471568669679065,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Cambodian Ministry of Foreign Affairs and International Cooperation-Cambodia-2003-11-27,1,0,0,0,1,0.0147156866967906,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mauritius-Mauritius-2005-01-01,4,0,0,0,4,0.014688555531726861,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Botswana-Botswana-2013-07-11,1,0,0,0,1,0.0146767805137728,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Antigua and Barbuda-Antigua & Barbuda-2014-01-01,2,1,0,0,1,0.01466453778724508,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Government of Bangladesh-Bangladesh-2015-01-01,2,0,0,0,2,0.0146414231953937,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cameroon-Cameroon-2003-01-01,1,0,0,0,1,0.0146163824422712,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cuba-Cuba-2003-01-15,1,0,0,0,1,0.0146163824422712,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mauritania-Mauritania-2019-01-01,6,0,0,0,6,0.01461320047586029,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Banco de la Producción (BanPro) (Nicaragua)-Nicaragua-2019-09-04,1,0,0,0,1,0.014606339959407801,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Serbia-Serbia-2019-11-01,1,0,0,0,1,0.014606339959407801,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Pakistan-Pakistan-2019-10-08,1,0,0,0,1,0.0145621813710593,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Djibouti Ministry of Health-Djibouti-2009-04-02,1,0,0,0,1,0.014511100407211,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of El Salvador-El Salvador-2018-11-01,1,0,0,0,1,0.0145008936790561,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Aeropuertos Argentina 2000 S.A. (AA2000)-Argentina-2021-11-18,1,0,0,0,1,0.0145,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Bank for Foreign Economic Activity of the Republic of Uzbekistan (NBU)-Uzbekistan-2017-06-23,1,0,0,0,1,0.014496414015323799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Laos-Laos-2003-06-12,1,0,0,0,1,0.014480235709642,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of the Republic of Fiji-Fiji-2018-01-01,8,1,0,0,7,0.014451708701957788,12.5,0,0,87.5,FALSE,FALSE,NEUTRAL,GREEN
Government of Cabo Verde-Cape Verde-2017-02-20,1,0,0,0,1,0.0144096701666406,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Niger-Niger-2021-03-21,2,0,0,0,2,0.0144,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Central Térmica Loma de la Lata S.A.-Argentina-2014-01-01,1,0,1,0,0,0.014392238008310299,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of Chad-Chad-2011-09-06,1,0,0,0,1,0.0143771680144463,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2010-01-01,14,0,0,0,14,0.014338543157382809,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Steel Intertech Public Company Limited (SPCG Public Company Ltd.)-Thailand-2012-01-01,1,1,0,0,0,0.0143330554135396,100,0,0,0,FALSE,TRUE,GREEN,GREEN
SBI Valrico Shipping Company Limited-Marshall Islands-2015-01-01,1,0,0,0,1,0.0143090135121316,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2015-05-14,1,0,0,0,1,0.0142843153125792,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2016-10-17,1,0,0,0,1,0.014279648169487999,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Viet Nam-Vietnam-2006-01-01,3,0,0,0,3,0.01427292895177598,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Côte d'Ivoire (Ivory Coast)-Côte d’Ivoire-2011-01-01,1,0,0,0,1,0.0142687256991329,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Jordan-Jordan-2011-01-01,1,0,0,0,1,0.0142687256991329,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Therma Power, Inc. (TPI)-Philippines-2016-12-23",3,0,3,0,0,0.014242319003115081,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Government of the Dominican Republic-Dominican Republic-2019-02-01,1,0,0,0,1,0.014234941340249,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
KyrgyzTelecom-Kyrgyzstan-2008-06-01,1,0,0,0,1,0.014232421219593299,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Botswana-Botswana-2016-12-01,1,0,0,0,1,0.0142157121369128,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cameroon-Cameroon-2007-01-31,1,0,0,0,1,0.0141931100620965,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sudan-Sudan-2007-04-30,2,0,0,0,2,0.0141931100620965,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Uzbekistan-Uzbekistan-2007-11-03,1,0,0,0,1,0.0141931100620965,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of the Kyrgyz Republic-Kyrgyzstan-2007-01-01,1,0,0,0,1,0.0141931100620965,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Humanitarian Aid Commission for Southern Darfur-Sudan-2007-01-01,1,0,0,0,1,0.0141931100620965,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"African Export-Import Bank (Afreximbank)-Africa, regional-2010-05-01",2,0,0,0,2,0.01413966865461395,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Gambia-Gambia-2017-08-02,1,0,0,0,1,0.0141282979089488,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2012-01-01,6,0,0,0,6,0.014092918007817607,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Sudan Water and Electricity Ministry-Sudan-2019-03-24,1,0,0,0,1,0.014071321324843799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Fullerton India Credit Co. Ltd.-India-2019-10-01,1,0,0,0,1,0.014044557653276701,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Egypt-Egypt-2016-01-01,1,0,0,0,1,0.014038015735201399,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Kenya Revenue Authority-Kenya-2015-01-01,1,0,0,0,1,0.013998391421838799,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Samoa-Samoa-2017-05-24,1,0,0,0,1,0.0139881513964625,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Banco Cuscatlán-El Salvador-2020-06-22,1,0,0,0,1,0.0139604625298424,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Scotiabank El Salvador, S.A.-El Salvador-2020-05-28",1,0,0,0,1,0.0139604625298424,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Uzbekistan-Uzbekistan-2014-01-01,7,0,0,0,7,0.013949399915746934,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Colombia-Colombia-2021-03-13,1,0,0,0,1,0.01393776,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Miners Association of Zimbabwe-Zimbabwe-2010-01-01,1,0,0,0,1,0.0139272693579624,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Nuevo Banco Comercial-Uruguay-2010-11-15,1,0,0,0,1,0.0139272693579624,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Lesotho-Lesotho-2012-01-01,2,0,0,0,2,0.013902708487675,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Lesotho-Lesotho-2014-01-01,1,0,0,0,1,0.0138892078537644,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Vanuatu-Vanuatu-2003-07-04,1,0,0,0,1,0.0138549424909062,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Democratic Republic of Congo-Congo - Kinshasa-2007-10-01,1,0,0,0,1,0.0138404952488024,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Renewable Energy Sources Investment Company (EDIFRE)-Cuba-2017-01-01,1,1,0,0,0,0.0138280578842516,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Suriname-Suriname-2019-12-01,1,0,0,0,1,0.0138198447308243,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mozambique-Mozambique-2002-01-01,2,0,0,0,2,0.013796991059060138,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Myanmar (Burma)-Myanmar-2004-08-06,1,0,0,0,1,0.0137590471718143,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sri Lanka-Sri Lanka-2004-12-01,1,0,0,0,1,0.0137590471718143,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Tajikistan-Tajikistan-2004-11-29,1,0,0,0,1,0.0137590471718143,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Uzbekistan-Uzbekistan-2004-05-01,1,0,0,0,1,0.0137590471718143,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Myanmar (Burma)-Myanmar-2004-03-24,2,0,0,0,2,0.01375904717181424,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nigeria-Nigeria-2002-01-01,2,0,0,0,2,0.01374700196102,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Kenya-Kenya-2014-05-12,1,0,0,0,1,0.0137209816066177,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of São Tomé & Príncipe-São Tomé & Príncipe-2017-01-01,9,0,0,1,8,0.013712824068549569,0,0,11.11111111111111,88.88888888888889,FALSE,FALSE,NEUTRAL,NEUTRAL
Thai Biogas Energy Co (TBEC)-Thailand-2014-05-01,1,1,0,0,0,0.0137037582502375,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Ethiopia-Ethiopia-2014-09-01,1,0,0,1,0,0.0136991375956208,0,0,100,0,FALSE,TRUE,GREY,GREY
Government of Cambodia-Cambodia-2001-07-18,1,0,0,0,1,0.0136706730076557,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Belarusbank-Belarus-2009-01-01,1,0,0,0,1,0.0136682914393006,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Papua New Guinea-Papua New Guinea-2004-01-01,2,0,0,0,2,0.013665912731319809,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Iraq-Iraq-2017-07-12,1,0,0,0,1,0.0136422912820266,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
AES Argentina Generación S.A.-Argentina-2014-07-23,1,0,0,0,1,0.0136329908741135,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ledesma S.A.A.I.-Argentina-2014-01-01,1,0,0,0,1,0.0136329908741135,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ministry of Transport and Aviation (Sierra Leone)-Sierra Leone-2014-05-12,1,0,0,0,1,0.0136083260168546,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Cameroon Ministry of Economy, Planning, and Regional Development (MINEPAT)-Cameroon-2015-12-21",1,0,0,0,1,0.013600904763301199,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Uganda-Uganda-2019-01-01,4,0,0,0,4,0.01359513180837183,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ghana-Ghana-2011-01-01,2,1,0,0,1,0.013590176003821099,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Government of Bolivia-Bolivia-2013-12-19,1,0,0,0,1,0.013576021975239801,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cote d'Ivoire-Côte d’Ivoire-2019-03-06,1,0,0,0,1,0.013543761969927199,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Minera Chinalco Perú S.A.-Peru-2013-06-01,1,0,0,1,0,0.013536438626278,0,0,100,0,FALSE,TRUE,GREY,GREY
"Government of Micronesia, Federated States of-Micronesia-2016-08-26",1,0,0,0,1,0.0135049265300671,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of El Salvador-El Salvador-2021-01-01,2,0,0,0,2,0.0135,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
KyrgyzTelecom-Kyrgyzstan-2006-06-09,1,0,0,0,1,0.013492666168968501,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Acería del Ecuador C.A. - Adelca-Ecuador-2015-10-30,1,0,0,0,1,0.0134673068349474,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
China South-South Cooperation Fund-Uganda-2015-01-01,1,0,0,0,1,0.0134673068349474,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Myanmar (Burma)-Myanmar-2008-01-01,10,0,0,0,10,0.013441479223072955,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of the Kingdom of Tonga-Tonga-2020-01-01,2,0,0,0,2,0.01343441611567448,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Jordan-Jordan-2018-12-30,1,0,0,0,1,0.013363891788311901,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Peru-Peru-2012-01-01,1,0,0,0,1,0.0133546886396363,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Belarus-Belarus-2016-12-19,1,0,0,0,1,0.013309460488184599,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Botswana-Botswana-2015-01-01,7,0,0,0,7,0.01330721300773387,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Central African Republic Ministry of Economic Planning and Cooperation-Central African Republic-2008-07-16,1,0,0,0,1,0.0132656739317408,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Zimbabwe-Zimbabwe-2013-02-22,2,0,0,0,2,0.01326365848970927,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Peru-Peru-2007-03-30,2,0,0,0,2,0.0132469027246234,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Namibia-Namibia-2005-12-18,1,0,0,0,1,0.013243359336790399,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
The Palestinian National Authority-Palestine-2005-05-19,1,0,0,0,1,0.013243359336790399,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Belarusbank-Belarus-2015-11-24,1,1,0,0,0,0.0132428517210316,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Cambodia-Cambodia-2010-10-27,1,0,0,0,1,0.0132232848882716,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Tajikistan-Tajikistan-2009-01-01,1,0,0,0,1,0.0131919094611009,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2009-01-01,1,0,0,0,1,0.013186412251845,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Burkina Faso-Burkina Faso-2018-09-01,2,0,0,0,2,0.013182630617323778,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Zimbabwe Ministry of Public Service-Zimbabwe-2018-04-03,1,0,0,0,1,0.0131826306173237,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2017-01-01,3,0,0,0,3,0.01318222632990678,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
VTB Bank-Russia-2003-01-01,1,0,0,0,1,0.013154744198044101,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Senegal-Senegal-2007-12-31,1,0,0,0,1,0.0131397792233365,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Malawi Ministry of Finance-Malawi-2014-12-19,1,1,0,0,0,0.0131224998037506,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Vietnam Bank for Industry and Trade (VietinBank)-Vietnam-2016-03-10,1,0,0,0,1,0.0131200499616713,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Myanmar Ministry of Finance-Myanmar-2019-03-14,1,0,0,0,1,0.0130896012324128,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Syria-Syria-2018-11-25,1,0,0,0,1,0.0130781969745441,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
KyrgyzTelecom-Kyrgyzstan-2009-09-28,1,0,0,0,1,0.013067487419990599,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Senegal-Senegal-2014-01-01,2,0,0,0,2,0.013059960197148255,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Myanmar Ministry of Social Welfare, Relief and Resettlement-Myanmar-2012-01-01",2,0,0,0,2,0.01303910165615243,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Kenergreen S.A.P.I. de C.V.-Mexico-2019-05-14,1,1,0,0,0,0.013033349502240799,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Liberia-Liberia-2005-01-01,2,0,0,0,2,0.0130214000976848,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Zimbabwe-Zimbabwe-2005-07-01,2,0,0,0,2,0.0130214000976848,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
South African Reserve Bank (SARB)-South Africa-2005-07-17,1,0,0,0,1,0.0130214000976848,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Afghanistan Ministry of Refugees and Repatriation Affairs-Afghanistan-2021-09-01,1,0,0,0,1,0.013,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Masan Group Corporation-Vietnam-2021-03-01,1,0,0,0,1,0.013,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Advanced​ Bank​ of​ Asia​ Limited​ (ABA​ Bank)-Cambodia-2016-01-01,2,0,0,0,2,0.01298884959194313,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Azerbaijan Ministry of Education-Azerbaijan-2016-05-12,1,0,0,0,1,0.0129888495919431,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
